id,en_title,activity_type,location,difficulty,distance_m,duration_min,summary,keywords,summary_source,hazard_flags,condition_flags,has_hazard,has_condition_info
smgpoi485cdf8d676206071afd33e3626015e5_reduced,From Aldino to Göller lake,hiking,Aldein/Aldino,2,900.0,4.2,Hiking route in Aldein/Aldino.,"aldino, göller lake, göller",template,,,False,False
smgpoicd3869b7f65153e0f20466bba15b2fc9,Circular walk Aldein/Aldino - Kronberg - Lerch,skiing,Aldein/Aldino,2,900.0,4.2,Skiing route in Aldein/Aldino.,aldein/aldino - kronberg - lerch,template,,,False,False
smgpoifb99840b3cc87262cf93b548bfe93a6e,Circular trail Hintereis,hiking,Schnals/Senales,2,900.0,4.2,Hiking route in Schnals/Senales.,"circular trail hintereis, hintereis",template,,,False,False
smgpoi1958ec59f14306a04a6f001b1080959c,Circular trail Aschbach - Vigiljoch - Aschbach (Terrain Cure Trail n°1),climbing,Algund/Lagundo,2,900.0,4.2,Climbing route in Algund/Lagundo.,"circular trail, aschbach - vigiljoch - aschbach, (terrain cure trail, aschbach, vigiljoch - aschbach",template,,,False,False
smgpoi2e336b7c810627f9aee8f0d438c8cbbe,Circular trail Texelbahn mountain station – Nasereit – Texelbahn mountain station (Terrain Cure Trail n°2),cycling,Partschins/Parcines,2,900.0,4.2,Cycling route in Partschins/Parcines.,"nasereit, texelbahn mountain station, terrain cure trail, texelbahn",template,,,False,False
smgpoi38af181c83eaa6ae937d370b2a019d2f,Hike around Col dl'Ancona,skiing,Al Plan/San Vigilio,2,900.0,4.2,Skiing route in Al Plan/San Vigilio.,"dl'ancona, hike, col",template,,,False,False
smgpoic3898580d75ab668e333844988d9df4b,Glittner Lake and Maurerberg circular trail,cycling,Al Plan/San Vigilio,2,900.0,4.2,Cycling route in Al Plan/San Vigilio.,"glittner lake, maurerberg circular trail, maurerberg",template,,,False,False
smgpoiea198481e7fab61c751ca325a7e2c022,Glittner Lake and Maurerberg circular trail,cycling,Al Plan/San Vigilio,2,900.0,4.2,Cycling route in Al Plan/San Vigilio.,"glittner lake, maurerberg circular trail, maurerberg",template,,,False,False
smgpoi7bf062e900f6287b0b2108a442e40fa9,Hike around Gran Ju,skiing,Al Plan/San Vigilio,2,900.0,4.2,Skiing route in Al Plan/San Vigilio.,"hike, gran ju",template,,,False,False
smgpoi3de6f740feea9e8d9ebe8ff84ce186c3_reduced,"""In der Grube"" circuit Trail",family,Ulten/Ultimo,2,900.0,4.2,Family route in Ulten/Ultimo.,"trail, der grube"" circuit, grube",template,,family,False,True
smgpoi0a938b25380dfec9269dc05b31991a09_reduced,Round trail: Jenesien - Afing,hiking,Jenesien/San Genesio Atesino,2,900.0,4.2,Hiking route in Jenesien/San Genesio Atesino.,"jenesien - afing, round trail",template,,,False,False
smgpoi66f320a351358e8adaa707aac3ed5809_reduced,Round trail: Jenesien - Tschaufen - Ancient larch tree,hiking,Jenesien/San Genesio Atesino,2,900.0,4.2,Hiking route in Jenesien/San Genesio Atesino.,"round trail, tschaufen - ancient, jenesien - tschaufen - ancient",template,,,False,False
smgpoi485634fc95dcb71202994189e0e88133_reduced,Round trail: Jenesien - Tschaufen - Salten,hiking,Jenesien/San Genesio Atesino,2,900.0,4.2,Hiking route in Jenesien/San Genesio Atesino.,"jenesien - tschaufen - salten, round trail",template,,,False,False
smgpoi6a63218176eda85b26f617e354c988d6_reduced,Round trail: Campitello - Men of Stone,family,Mölten/Meltina,2,900.0,4.2,Family route in Mölten/Meltina.,"round trail, campitello - men, stone, campitello - men of stone",template,,family,False,True
smgpoie612a5636e0aabdea416fea12369c991_reduced,"The ""Lanebach"" Circuit (Element paths)",summer,Gais,2,900.0,4.2,Summer route in Gais.,"the ""lanebach"" circuit (element paths, lanebach"" circuit (element",template,,,False,False
smgpoibaa6c48577b1a477f43e9525d31fc110_reduced,Langfenn circular path,family,Mölten/Meltina,2,900.0,4.2,Family route in Mölten/Meltina.,langfenn circular path,template,,family,False,True
smgpoi410890837eb35712c2f751ce5f84c349_reduced,Meluno Circular Hiking Trail,hiking,Brixen/Bressanone,2,900.0,4.2,Hiking route in Brixen/Bressanone.,"meluno circular hiking trail, meluno",template,,,False,False
smgpoi253bb180dcfd850a5fa64500648bef70,Hike around  Pice Ju,skiing,Al Plan/San Vigilio,2,900.0,4.2,Skiing route in Al Plan/San Vigilio.,"hike, pice ju",template,,,False,False
smgpoi0558930e3b283495a553b4a9b696977a,Hike around  Piz de Plaies,skiing,Al Plan/San Vigilio,2,900.0,4.2,Skiing route in Al Plan/San Vigilio.,"piz de plaies, hike",template,,,False,False
smgpoif3a6098241e0f58ab852a148ae3fb4ed,The Rienz Gorge circular trail,skiing,Rodeneck/Rodengo,2,900.0,4.2,Skiing route in Rodeneck/Rodengo.,the rienz gorge circular trail,template,,,False,False
smgpoie53b1bac7789abbfcdcb20a7adfb2bec_reduced,Ritzail Jochtal circular hiking tour,hiking,Mühlbach/Rio di Pusteria,2,900.0,4.2,Hiking route in Mühlbach/Rio di Pusteria.,"ritzail jochtal circular hiking tour, ritzail jochtal",template,,,False,False
smgpoi74e08138c3a0847cb15bd1a5f0f132a6_reduced,Circular route: Schlaneid- Bacherhof- St. Ulrich- Mölten- cablecar Vilpian Mölten,family,Mölten/Meltina,2,900.0,4.2,Family route in Mölten/Meltina.,"circular route, st. ulrich- mölten-, cablecar vilpian mölten, schlaneid- bacherhof-, vilpian mölten",template,,family,False,True
smgpoiaedf87eeba001476e2ceab762797c6f3_reduced,Schwemmalm Circuit Trail,family,Ulten/Ultimo,2,900.0,4.2,Family route in Ulten/Ultimo.,schwemmalm circuit trail,template,,family,False,True
smgpoid9a3e0d8678f4279f82e9069bc8b5b66_reduced,Skihütte - Valcroce Circular Hiking Tour,hiking,Brixen/Bressanone,2,900.0,4.2,Hiking route in Brixen/Bressanone.,,template,,,False,False
smgpoic72c6611c62eab26f98cff5c6e66e28b_reduced,roundtrip Saint Georgen,winter,Mölten/Meltina,2,900.0,4.2,Winter route in Mölten/Meltina.,"roundtrip saint georgen, saint georgen",template,,,False,False
smgpoi9d2bb14cc3a8fe4445e5cbfc9acbbfe6_reduced,Stilfes Reifenstein circular hiking tour,hiking,Freienfeld/Campo di Trens,2,900.0,4.2,Hiking route in Freienfeld/Campo di Trens.,,template,,,False,False
smgpoi0eb143b5fae073e7880cf43d00072147_reduced,S. Leonhardo Circular Hiking Trail – Direction South,hiking,Brixen/Bressanone,2,900.0,4.2,Hiking route in Brixen/Bressanone.,"s. leonhardo circular hiking trail, direction south, s. leonhardo circular",template,,,False,False
smgpoi48acc63fe1421483734b750f6788ced9,Circular hike St. Magdalena,climbing,Villnöss/Funes,2,900.0,4.2,Climbing route in Villnöss/Funes.,"circular hike st. magdalena, st. magdalena",template,,,False,False
smgpoi221992fda7853ce89c30e98255ab6793_reduced,Campitello - Men of Stones,hiking,Mölten/Meltina,2,900.0,4.2,Hiking route in Mölten/Meltina.,"campitello - men, stones, campitello - men of stones",template,,,False,False
smgpoi663b379d0e260b2aeae3ac83bad3e93e_reduced,Ortisei circular trail,hiking,Urtijëi/Ortisei,2,900.0,4.2,Hiking route in Urtijëi/Ortisei.,"ortisei circular trail, ortisei",template,,,False,False
smgpoi6ec1ec5894c618e92f8ccfe12d3f4962_reduced,Circular path St. Ulrich,family,Mölten/Meltina,2,900.0,4.2,Family route in Mölten/Meltina.,"circular path st. ulrich, st. ulrich",template,,family,False,True
smgpoi328e1761ec1d3fb0e58608f31bdd34ea_reduced,Ortisei – S. Cristina circuit,climbing,Urtijëi/Ortisei,2,900.0,4.2,Climbing route in Urtijëi/Ortisei.,"ortisei – s. cristina circuit, ortisei, s. cristina",template,,,False,False
smgpoi8be094c29ac50da664fc84e27539a39d_reduced,Ortisei – S. Cristina circuit,climbing,Urtijëi/Ortisei,2,900.0,4.2,Climbing route in Urtijëi/Ortisei.,"ortisei – s. cristina circuit, ortisei, s. cristina",template,,,False,False
smgpoia167912626eaa6190a1ca01441697ac5_reduced,Circular path Malga di Tarres-Variante A,family,Latsch/Laces,2,900.0,4.2,Family route in Latsch/Laces.,malga di tarres-variante,template,,family,False,True
smgpoi34c0a38900dfbb1cc793c0c0468f29b0_reduced,Circular path Malga di Tarres-Variante B,family,Latsch/Laces,2,900.0,4.2,Family route in Latsch/Laces.,malga di tarres-variante b,template,,family,False,True
smgpoi16690a0ef7c5ee524ddc8978af0d150f_reduced,Circular path Malga di Tarres-Variante C,summer,Latsch/Laces,2,900.0,4.2,Summer route in Latsch/Laces.,malga di tarres-variante c,template,,,False,False
smgpoi77ecb2b285e962ded1541e7181fe3a23,Panoramic route Trejer Alm (Äußere Michlreis Alm) [alpine hut] – Sonnklar Nock [hillock],skiing,Ahrntal/Valle Aurina,2,900.0,4.2,Skiing route in Ahrntal/Valle Aurina.,"panoramic route trejer alm, äußere michlreis alm, [alpine hut, sonnklar nock, [hillock",template,,,False,False
smgpoi8656dab5c2c6735acf8fca6a125ad071_reduced,Maria Trens circular hiking trail,hiking,Freienfeld/Campo di Trens,2,900.0,4.2,Hiking route in Freienfeld/Campo di Trens.,"maria trens circular hiking trail, maria trens",template,,,False,False
smgpoia2764a6ad9735df88341f6b2ca65ad60_reduced,Trens Mauls circular hiking trail,hiking,Freienfeld/Campo di Trens,2,900.0,4.2,Hiking route in Freienfeld/Campo di Trens.,"trens mauls circular hiking trail, trens mauls",template,,,False,False
smgpoia1a761f3602280db061fe7a025944175,Hiking Trail Via Artis,summer,Al Plan/San Vigilio,2,900.0,4.2,Summer route in Al Plan/San Vigilio.,hiking trail via artis,template,,,False,False
smgpoi98cc1b588604f93b501dafff8bfbab82,Summer hiking trail from Antermoia across Alfarëi - Colac and back to Antermoia,skiing,Al Plan/San Vigilio,2,900.0,4.2,Skiing route in Al Plan/San Vigilio.,"antermoia, alfarëi - colac, summer hiking trail",template,,,False,False
smgpoibf2e7fcdd78c554e72dea9b4a4366c2f,Hiking trail from Antermoia - Plaza - Plan Murin - Fidelis - Antermoia,skiing,Al Plan/San Vigilio,2,900.0,4.2,Skiing route in Al Plan/San Vigilio.,hiking trail,template,,,False,False
smgpoic5d0fa6ad7ee0d68130e6a3f128c5e66_reduced,Circular route from Mölten to Verschneid and back,hiking,Mölten/Meltina,2,900.0,4.2,Hiking route in Mölten/Meltina.,"mölten, verschneid, circular route",template,,,False,False
smgpoi660d51bde8f43256ca8f551337433708_reduced,Circular Hike North From S. Andrä to S. Leonhardo,hiking,Brixen/Bressanone,2,900.0,4.2,Hiking route in Brixen/Bressanone.,"s. leonhardo, circular hike north, s. andrä",template,,,False,False
smgpoid92bb81c77988d0749be503ec0d2f0d1,"Circular route ""Wildeich""",skiing,Aldein/Aldino,2,900.0,4.2,Skiing route in Aldein/Aldino.,"circular route, ""wildeich, wildeich",template,,,False,False
smgpoi55903835e1c345d4bed37bbcc355a546,Circular trail zu Adlitzhausen in Taisten,skiing,Welsberg-Taisten/Monguelfo-Tesido,2,900.0,4.2,Skiing route in Welsberg-Taisten/Monguelfo-Tesido.,"taisten, circular trail zu adlitzhausen, zu adlitzhausen",template,,,False,False
smgpoidf93b11979cf00adc840da2159fcfb8b_reduced,Running trail Taser,cycling,Schenna/Scena,2,900.0,4.2,Cycling route in Schenna/Scena.,"taser, running trail",template,,,False,False
dss_215804,Rutort,winter,Corvara,2,955.0,9.0,Winter route in Corvara. Distance: 955m. Duration: approx. 9 min. Elevation gain: 230m (easy difficulty).,,template,,,False,False
smgpoi09a9e4b3b8b8702f921dc8ee315fa93b,Rutort,hiking,Unknown,2,900.0,4.2,Hiking route in Unknown.,,template,,,False,False
smgpoi9059f48b5b86effc41d2566452eb0739,Panoramic excursion full of fairy tales on the Lüsen Alps,skiing,Lüsen/Luson,2,900.0,4.2,Skiing route in Lüsen/Luson.,"the lüsen alps, panoramic excursion, fairy tales",template,,,False,False
smgpoib4cd628f1069a8111348e28a8f1a5768_reduced,Tales and stories of Mount Kienberg,hiking,Kiens/Chienes,2,900.0,4.2,Hiking route in Kiens/Chienes.,"mount kienberg, tales, stories",template,,,False,False
smgpoi21b66b80d86279b35ff5a268ced9223a_reduced,Legend Hike with the Salige Anna,family,Graun im Vinschgau/Curon Venosta,2,900.0,4.2,Family route in Graun im Vinschgau/Curon Venosta.,"legend hike, the salige anna",template,,family,False,True
smgpoif0d73458d02cf1874c1bab50db25e543,Devils' Stone and Pertinger Alm hut in Terenten,skiing,Terenten/Terento,2,900.0,4.2,Skiing route in Terenten/Terento.,"pertinger alm, devils' stone, terenten",template,,,False,False
smgpoi2cebf7e69cdb759e9130e53d18b5660d_reduced,Trail of the legends,hiking,Jenesien/San Genesio Atesino,2,900.0,4.2,Hiking route in Jenesien/San Genesio Atesino.,"trail, the legends",template,,,False,False
smgpoi710098ec5c6b7e010fd1113c9997bc9d,Legend Path,skiing,Sand in Taufers/Campo Tures,2,900.0,4.2,Skiing route in Sand in Taufers/Campo Tures.,legend path,template,,,False,False
smgpoi869f22e1ec184125baaaafcb493dfdb4_reduced,Anterivo Trail of Legends (Sagenweg Altrei),family,Altrei/Anterivo,2,900.0,4.2,Family route in Altrei/Anterivo.,"anterivo trail, legends, sagenweg altrei",template,,family,False,True
smgpoic210170ea03c994dc853c5205cdecf8d_reduced,Legend Trail,summer,St.Lorenzen/San Lorenzo di Sebato,2,900.0,4.2,Summer route in St.Lorenzen/San Lorenzo di Sebato.,legend trail,template,,,False,False
smgpoi562080ec49c641e6812c5a54e2377b14_reduced,Trodena Trail of Legends (Sagenweg Truden),family,Truden/Trodena,2,900.0,4.2,Family route in Truden/Trodena.,"trodena trail, sagenweg truden, legends",template,,family,False,True
smgpoi988834c8a58a1df043aa61936290027b,Salei,hiking,Unknown,2,900.0,4.2,Hiking route in Unknown.,,template,,,False,False
dss_216060,Salei,winter,Sëlva/Selva di Val Gardena,4,737.0,10.2,Winter route in Sëlva/Selva di Val Gardena. Distance: 737m. Duration: approx. 10 min. Elevation gain: 169m (moderate difficulty).,,template,,,False,False
dss_2670568,Salei,winter,Sëlva/Selva di Val Gardena,4,737.0,3.6,Winter route in Sëlva/Selva di Val Gardena. Distance: 737m. Duration: approx. 3 min. Elevation gain: 169m (moderate difficulty).,,template,,,False,False
dss_462,Salei - Rodella,winter,Sëlva/Selva di Val Gardena,2,681.0,4.8,Winter route in Sëlva/Selva di Val Gardena. Distance: 681m. Duration: approx. 4 min. Elevation gain: 272m (easy difficulty).,salei - rodella,template,,,False,False
dss_416,Salei - Rodella,winter,Unknown,2,681.0,4.8,Winter route in Unknown. Distance: 681m. Duration: approx. 4 min. Elevation gain: 272m (easy difficulty).,salei - rodella,template,,,False,False
dss_184614,Salera,winter,Unknown,4,1900.0,7.199999999999999,Winter route in Unknown. Distance: 1900m. Duration: approx. 7 min. Elevation gain: 490m (moderate difficulty).,,template,,,False,False
dss_6550909,Salere,winter,Unknown,4,3665.0,6.0,Winter route in Unknown. Distance: 3665m. Duration: approx. 6 min. Elevation gain: 667m (moderate difficulty).,,template,,,False,False
dss_215805,Salere,winter,Corvara,4,1973.0,16.8,Winter route in Corvara. Distance: 1973m. Duration: approx. 16 min.,,template,,,False,False
dss_1762759434,Salere,winter,Corvara,4,1973.0,16.8,Winter route in Corvara. Distance: 1973m. Duration: approx. 16 min.,,template,,,False,False
dss_186570,Saline,winter,Unknown,2,1004.0,6.6,Winter route in Unknown. Distance: 1004m. Duration: approx. 6 min. Elevation gain: 332m (easy difficulty).,,template,,,False,False
dss_186571,Saline - Lago Cavia,winter,Unknown,4,794.0,4.2,Winter route in Unknown. Distance: 794m. Elevation gain: 93m (moderate difficulty).,saline - lago cavia,template,,,False,False
dss_657,Saline - Laresei,winter,Unknown,2,1359.0,5.4,Winter route in Unknown. Distance: 1359m. Duration: approx. 5 min. Elevation gain: 375m (easy difficulty).,saline - laresei,template,,,False,False
smgpoie3a6093d59d950b860c07939731cfe54,“Saltner Berg” Trail,family,Tiers am Rosengarten/Tires al Catinaccio,2,900.0,4.2,Family route in Tiers am Rosengarten/Tires al Catinaccio.,"“saltner berg” trail, saltner berg, trail",template,,family,False,True
smgpoi16b5a55a74d52025b1bffb8f6cda5c36,"Saltnerstein (Gasser Hut) – Cross ""Latzfonser Kreuz"" – Saltnerstein",cycling,Villanders/Villandro,2,900.0,4.2,Cycling route in Villanders/Villandro.,"gasser hut, saltnerstein, ""latzfonser kreuz, latzfonser kreuz",template,,,False,False
smgpoi0535cb2fe9f0188623fcfb7ce6eb7f3b,Gasser Hütte- Rittner Horn,cycling,Villanders/Villandro,2,900.0,4.2,Cycling route in Villanders/Villandro.,"gasser hütte- rittner horn, hütte- rittner horn",template,,,False,False
smgpoid6471ad53786b448d68bfe508bced73e,"Saltnerstein (Gasser Hut) – church ""Toten"" – Saltnerstein",cycling,Villanders/Villandro,2,900.0,4.2,Cycling route in Villanders/Villandro.,"saltnerstein, gasser hut, church, ""toten, toten",template,,,False,False
smgpoi218dc27f1f75cd6003f51f8560585014,Saltnerstein (Gasser Hut) - Mountain of Villanders,cycling,Villanders/Villandro,2,900.0,4.2,Cycling route in Villanders/Villandro.,"gasser hut, saltnerstein, mountain, villanders",template,,,False,False
smgpoi4e31b0ebcefe9b5a2046d968028c1ac0_reduced,Saltria - Piz - Saltria,hiking,Kastelruth/Castelrotto,2,900.0,4.2,Hiking route in Kastelruth/Castelrotto.,saltria - piz - saltria,template,,,False,False
smgpoif71aefe743df76f9f7aa810cebb89ce2,Saltria Trail,cycling,Kastelruth/Castelrotto,2,900.0,4.2,Cycling route in Kastelruth/Castelrotto.,saltria trail,template,,,False,False
dss_1662365309,Salvan,winter,Unknown,2,1000.0,4.8,Winter route in Unknown. Distance: 1000m. Duration: approx. 4 min.,,template,,,False,False
smgpoid1c0163559e2cf584d846eff5201ad25,Hotel Sambergerhof  – Alp of Villanders – Hotel Sambergerhof,cycling,Villanders/Villandro,2,900.0,4.2,Cycling route in Villanders/Villandro.,"hotel sambergerhof, alp, villanders",template,,,False,False
smgpoi3097a380eed01f326da12cf92e859eff,Yoke Sandjoch,skiing,Brenner/Brennero,2,900.0,4.2,Skiing route in Brenner/Brennero.,yoke sandjoch,template,,,False,False
dss_1671730466,San Marco,winter,Unknown,2,1153.0,0.0,Winter route in Unknown. Distance: 1153m.,,template,,,False,False
dss_254,San Marco,winter,Unknown,2,1134.0,8.4,Winter route in Unknown. Distance: 1134m. Duration: approx. 8 min. Elevation gain: 337m (easy difficulty).,,template,,,False,False
smgpoia2dd91554131c90b26b5cd6840f17275,San Martino Snowpark,hiking,Unknown,2,900.0,4.2,Hiking route in Unknown.,san martino snowpark,template,,,False,False
dss_429,Sanon,winter,Urtijëi/Ortisei,2,577.0,3.6,Winter route in Urtijëi/Ortisei. Distance: 577m. Duration: approx. 3 min. Elevation gain: 100m (easy difficulty).,,template,,,False,False
smgpoi34c4aabede2a47818a49e3a7291a92ea,Sanon,running,Urtijëi/Ortisei,2,900.0,4.2,Running route in Urtijëi/Ortisei.,,template,,,False,False
dss_216198,Sanon 2,winter,Urtijëi/Ortisei,4,560.0,4.2,Winter route in Urtijëi/Ortisei. Distance: 560m. Elevation gain: 80m (moderate difficulty).,,template,,,False,False
smgpoi0781272e02a88e2cb0b2623397dafbf1,Sanon 2,hiking,Urtijëi/Ortisei,2,900.0,4.2,Hiking route in Urtijëi/Ortisei.,,template,,,False,False
dss_216199,Sanon 1,winter,Urtijëi/Ortisei,2,555.0,8.4,Winter route in Urtijëi/Ortisei. Distance: 555m. Duration: approx. 8 min. Elevation gain: 90m (easy difficulty).,,template,,,False,False
smgpoi8be9fbb0b4d6621d13b11bb228ef9029,Sanon 1,hiking,Urtijëi/Ortisei,2,900.0,4.2,Hiking route in Urtijëi/Ortisei.,,template,,,False,False
smgpoid5468137015cce3e6209e1e14091af2c,Sanpe Snowpark,hiking,Unknown,2,900.0,4.2,Hiking route in Unknown.,sanpe snowpark,template,,,False,False
dss_712,Santa Fosca,winter,Urtijëi/Ortisei,2,297.0,1.7999999999999998,Winter route in Urtijëi/Ortisei. Distance: 297m. Duration: approx. 1 min. Elevation gain: 38m (easy difficulty).,santa fosca,template,,,False,False
smgpoib8c42c60c9470135037f3502f9bc7a13,Via Ferrata Santnerpass | Passo Santner,cycling,Welschnofen/Nova Levante,2,900.0,4.2,Cycling route in Welschnofen/Nova Levante.,"via ferrata santnerpass | passo santner, passo santner",template,,,False,False
smgpoi275539561d678a3073e7a8e55e299ad0_reduced,Via Ferrata Santnerpass,summer,Tiers am Rosengarten/Tires al Catinaccio,2,900.0,4.2,Summer route in Tiers am Rosengarten/Tires al Catinaccio.,via ferrata santnerpass,template,,,False,False
dss_215912,San Zan,winter,Unknown,2,1243.0,8.4,Winter route in Unknown. Distance: 1243m. Duration: approx. 8 min. Elevation gain: 129m (easy difficulty).,,template,,,False,False
smgpoif8d3d2bc37e905341da4f595fef5cf78_reduced,Sarner Scharte Gap and Villanderer Berg Mountain,winter,Sarntal/Sarentino,2,900.0,4.2,Winter route in Sarntal/Sarentino.,"sarner scharte, villanderer berg",template,,,False,False
smgpoi8f7f7e223f09ed00d9870df742d9dd10_reduced,Sarentino – Sarner Scharten-Biwak – Rittner Horn – Tre Sentieri,winter,Sarntal/Sarentino,2,900.0,4.2,Winter route in Sarntal/Sarentino. Rental equipment available.,"sarentino, sarner scharten-biwak, rittner horn, tre sentieri",template,,rental,False,True
dss_216201,Sas Betit,winter,Sëlva/Selva di Val Gardena,2,750.0,4.8,Winter route in Sëlva/Selva di Val Gardena. Distance: 750m. Duration: approx. 4 min.,,template,,,False,False
smgpoibe04a3cf16db597b490f87159f757892,Sas Betit,hiking,Unknown,2,900.0,4.2,Hiking route in Unknown.,,template,,,False,False
dss_216096,Saslong,winter,Sëlva/Selva di Val Gardena,6,3400.0,12.6,Winter route in Sëlva/Selva di Val Gardena. Distance: 3400m. Duration: approx. 12 min.,,template,,,False,False
dss_391,Saslong,winter,S.Crestina Gherdëina/Santa Cristina Val Gardana,2,1721.0,7.800000000000001,Winter route in S.Crestina Gherdëina/Santa Cristina Val Gardana. Distance: 1721m. Duration: approx. 7 min. Elevation gain: 536m (easy difficulty).,,template,,,False,False
smgpoie3854cfc276bb7b047b501e6f7a55ade,Saslong,hiking,Unknown,2,900.0,4.2,Hiking route in Unknown.,,template,,,False,False
dss_1680621325,Saslong,winter,Unknown,2,1721.0,6.0,Winter route in Unknown. Distance: 1721m. Duration: approx. 6 min. Elevation gain: 536m (easy difficulty).,,template,,,False,False
smgpoie84ed6622a829444577d15fbdee0d306,Saslong,running,S.Crestina Gherdëina/Santa Cristina Val Gardana,2,900.0,4.2,Running route in S.Crestina Gherdëina/Santa Cristina Val Gardana.,,template,,,False,False
smgpoi9701d8e53cad9f26e3bf62bdb40d0a38,Saslong B,hiking,Unknown,2,900.0,4.2,Hiking route in Unknown.,,template,,,False,False
dss_216089,Saslong B,winter,Sëlva/Selva di Val Gardena,4,2300.0,13.2,Winter route in Sëlva/Selva di Val Gardena. Distance: 2300m. Duration: approx. 13 min. Elevation gain: 590m (moderate difficulty).,,template,,,False,False
smgpoif9f8ec55932f4d10be7a235627f45eb0,Sasplat (Oskar Schuster Steig/Sasso Piatto),summer,S.Crestina Gherdëina/Santa Cristina Val Gardana,2,900.0,4.2,Summer route in S.Crestina Gherdëina/Santa Cristina Val Gardana.,"sasplat, oskar schuster steig/sasso piatto, oskar schuster steig/, sasso piatto",template,,,False,False
smgpoief3115766d2b918c5a1881abcb4f27b6,Sas Rigais (Odle),summer,Sëlva/Selva di Val Gardena,2,900.0,4.2,Summer route in Sëlva/Selva di Val Gardena.,"sas rigais, odle",template,,,False,False
dss_455,Sass Becé,hiking,Corvara,2,918.0,4.2,Hiking route in Corvara. Distance: 918m. Elevation gain: 275m (easy difficulty).,,template,,,False,False
dss_216061,Sass Becè,winter,Corvara,4,1657.0,4.8,Winter route in Corvara. Distance: 1657m. Duration: approx. 4 min. Elevation gain: 360m (moderate difficulty).,,template,,,False,False
dss_215806,Sass de la Vegla,winter,Corvara,2,952.0,2.4,Winter route in Corvara. Distance: 952m. Duration: approx. 2 min. Elevation gain: 112m (easy difficulty).,sass de la vegla,template,,,False,False
smgpoi91626cd0657a44dc9676017786144b3c,Sass de la Vegla,running,Unknown,2,900.0,4.2,Running route in Unknown.,sass de la vegla,template,,,False,False
dss_512,Sass de la Vegla,winter,Corvara,2,967.0,8.4,Winter route in Corvara. Distance: 967m. Duration: approx. 8 min. Elevation gain: 120m (easy difficulty).,sass de la vegla,template,,,False,False
smgpoi38c470a936c55e1152eea32579868197,Sass de la Vegla,hiking,Unknown,2,900.0,4.2,Hiking route in Unknown.,sass de la vegla,template,,,False,False
dss_215807,Sass del Mul,winter,Corvara,4,1495.0,0.0,Winter route in Corvara. Distance: 1495m. Elevation gain: 395m (moderate difficulty).,sass del mul,template,,,False,False
dss_215808,Sass del Mul Fedaia,winter,Corvara,4,1829.0,0.0,Winter route in Corvara. Distance: 1829m. Elevation gain: 519m (moderate difficulty).,sass del mul fedaia,template,,,False,False
dss_445,Sasso di Rocca,winter,Unknown,2,600.0,4.2,dal 21-12-2024 from 21-12-2024,"dal, 21-12-2024",description,,,False,False
dss_216063,Sasso di Rocca 1,winter,Unknown,4,650.0,6.0,Winter route in Unknown. Distance: 650m. Duration: approx. 6 min. Elevation gain: 120m (moderate difficulty).,"rocca, sasso di rocca",template,,,False,False
dss_216064,Sasso di Rocca 2,winter,Unknown,4,650.0,6.6,Winter route in Unknown. Distance: 650m. Duration: approx. 6 min. Elevation gain: 120m (moderate difficulty).,"sasso di rocca, sasso",template,,,False,False
dss_1008461,Sasso Levante,winter,Unknown,2,1105.0,7.199999999999999,Winter route in Unknown. Distance: 1105m. Duration: approx. 7 min. Elevation gain: 201m (easy difficulty).,sasso levante,template,,,False,False
smgpoi79e24f73628d3d83afb125b21cd033b9,Sasso Levante,hiking,Unknown,2,900.0,4.2,Hiking route in Unknown.,sasso levante,template,,,False,False
dss_418,Sasso Levante,winter,Sëlva/Selva di Val Gardena,2,1105.0,7.199999999999999,Winter route in Sëlva/Selva di Val Gardena. Distance: 1105m. Duration: approx. 7 min. Elevation gain: 201m (easy difficulty).,sasso levante,template,,,False,False
smgpoid7347ddc628d41e98732d3a914c8b4f1,Sasso Levante,running,Sëlva/Selva di Val Gardena,2,900.0,4.2,Running route in Sëlva/Selva di Val Gardena.,sasso levante,template,,,False,False
dss_612313,Sasso Levante,winter,Sëlva/Selva di Val Gardena,4,1300.0,1.7999999999999998,Winter route in Sëlva/Selva di Val Gardena. Distance: 1300m. Duration: approx. 1 min. Elevation gain: 201m (moderate difficulty).,sasso levante,template,,,False,False
dss_1667482695,Sass Pordoi,winter,Unknown,2,900.0,0.0,Winter route in Unknown.,sass pordoi,template,,,False,False
dss_524,Sass Pordoi,winter,Corvara,2,1307.0,0.0,Winter route in Corvara. Distance: 1307m. Elevation gain: 704m (easy difficulty).,sass pordoi,template,,,False,False
smgpoia92d6773b5ce6272ab2c1cadb9935c2d,Sass Rigais,skiing,Villnöss/Funes,2,900.0,4.2,Skiing route in Villnöss/Funes.,sass rigais,template,,,False,False
smgpoi9e850bf56ca05d6b23b7319c48bf2253,Sattelhorn (K2),hiking,Ahrntal/Valle Aurina,2,900.0,4.2,Hiking route in Ahrntal/Valle Aurina. Rental equipment available.,,template,,rental,False,True
smgpoi2760a91d15571186aeb5fe84b09dfc2c_reduced,Sattlerhütte,hiking,Mölten/Meltina,2,900.0,4.2,Hiking route in Mölten/Meltina.,sattlerhütte,template,,,False,False
smgpoi074a4cddc836be34eca84d8bf1021832_reduced,"Loop road ""Saubacher Rundweg""",hiking,Waidbruck/Ponte Gardena,2,900.0,4.2,Hiking route in Waidbruck/Ponte Gardena.,"loop road ""saubacher rundweg",template,,,False,False
